StoreID,ProductID,InventoryLevel,ReorderThreshold
S001,P0159,57,132
S001,P0159,115,132
S001,P0159,113,132
S001,P0159,129,132
S001,P0159,123,132
S001,P0159,107,132
S001,P0159,78,132
S001,P0159,119,132
S001,P0159,127,132
S001,P0159,107,132
S001,P0159,71,132
S001,P0159,116,132
S001,P0159,86,132
S001,P0159,94,132
S001,P0159,100,132
S001,P0159,131,132
S001,P0159,123,132
S001,P0159,90,132
S001,P0159,83,132
S001,P0159,55,132
S001,P0159,112,132
S001,P0159,85,132
S001,P0159,118,132
S001,P0159,131,132
S001,P0159,93,132
S001,P0159,111,132
S001,P0159,124,132
S001,P0159,113,132
S001,P0159,71,132
S001,P0159,52,132
S001,P0159,121,132
S001,P0159,124,132
S001,P0159,61,132
S001,P0159,120,132
S001,P0159,119,132
S001,P0159,109,132
S001,P0159,127,132
S001,P0159,124,132
S001,P0159,87,132
S001,P0159,78,132
S001,P0159,114,132
S001,P0159,90,132
S001,P0159,118,132
S001,P0159,129,132
S001,P0159,131,132
S001,P0159,121,132
S001,P0159,104,132
S001,P0159,115,132
S001,P0159,122,132
S001,P0159,116,132
S001,P0159,108,132
S001,P0159,75,132
S001,P0159,117,132
S001,P0159,122,132
S001,P0159,124,132
S001,P0159,131,132
S001,P0159,87,132
S001,P0159,125,132
S001,P0159,67,132
S001,P0159,44,132
S001,P0159,130,132
S001,P0159,108,132
S001,P0159,68,132
S001,P0159,102,132
S001,P0159,30,132
S001,P0159,109,132
S001,P0159,68,132
S001,P0159,93,132
S001,P0159,103,132
S001,P0159,128,132
S001,P0159,72,132
S001,P0159,79,132
S001,P0159,58,132
S001,P0159,114,132
S001,P0159,62,132
S001,P0159,120,132
S001,P0159,76,132
S001,P0159,102,132
S001,P0159,124,132
S001,P0159,64,132
S001,P0159,116,132
S001,P0159,126,132
S001,P0159,78,132
S001,P0159,102,132
S001,P0159,72,132
S001,P0159,131,132
S001,P0159,100,132
S001,P0159,48,132
S001,P0159,128,132
S001,P0159,89,132
S001,P0159,118,132
S001,P0159,116,132
S001,P0159,108,132
S001,P0159,130,132
S001,P0159,113,132
S001,P0159,97,132
S001,P0159,110,132
S001,P0159,128,132
S001,P0159,78,132
S001,P0159,108,132
S001,P0159,77,132
S001,P0159,93,132
S001,P0159,89,132
S001,P0159,113,132
S001,P0159,101,132
S001,P0159,75,132
S001,P0159,109,132
S001,P0159,76,132
S001,P0159,95,132
S001,P0159,89,132
S001,P0159,83,132
S001,P0159,118,132
S001,P0159,83,132
S001,P0159,89,132
S001,P0159,122,132
S001,P0159,131,132
S001,P0159,63,132
S001,P0159,108,132
S001,P0159,129,132
S001,P0159,106,132
S001,P0159,86,132
S001,P0159,127,132
S001,P0159,62,132
S001,P0159,92,132
S001,P0159,83,132
S001,P0159,98,132
S001,P0159,128,132
S001,P0159,68,132
S001,P0159,125,132
S001,P0159,56,132
S001,P0159,54,132
S001,P0159,131,132
S001,P0159,90,132
S001,P0159,119,132
S001,P0159,101,132
S001,P0159,127,132
S001,P0159,56,132
S001,P0159,94,132
S001,P0159,66,132
S001,P0159,89,132
S001,P0159,97,132
S001,P0159,77,132
S001,P0159,108,132
S001,P0159,124,132
S001,P0159,129,132
S001,P0159,127,132
S001,P0159,115,132
S001,P0159,85,132
S001,P0159,113,132
S001,P0159,62,132
S001,P0159,88,132
S001,P0159,118,132
S001,P0159,109,132
S001,P0159,110,132
S001,P0159,122,132
S001,P0159,77,132
S001,P0159,105,132
S001,P0159,97,132
S001,P0159,129,132
S001,P0159,89,132
S001,P0159,75,132
S001,P0159,131,132
S001,P0159,108,132
S001,P0159,86,132
S001,P0159,99,132
S001,P0159,66,132
S001,P0159,100,132
S001,P0159,91,132
S001,P0159,88,132
S001,P0159,84,132
S001,P0159,126,132
S001,P0159,124,132
S001,P0159,105,132
S001,P0159,69,132
S001,P0159,110,132
S001,P0159,107,132
S001,P0159,116,132
S001,P0159,124,132
S001,P0159,97,132
S001,P0159,128,132
S001,P0159,68,132
S001,P0159,97,132
S001,P0159,98,132
S001,P0129,135,141
S001,P0129,115,141
S001,P0129,133,141
S001,P0129,82,141
S001,P0129,97,141
S001,P0129,94,141
S001,P0129,87,141
S001,P0129,131,141
S001,P0129,105,141
S001,P0129,138,141
S001,P0129,84,141
S001,P0129,121,141
S001,P0129,100,141
S001,P0129,101,141
S001,P0129,111,141
S001,P0129,113,141
S001,P0129,60,141
S001,P0129,104,141
S001,P0129,86,141
S001,P0129,116,141
S001,P0129,90,141
S001,P0129,122,141
S001,P0129,126,141
S001,P0129,123,141
S001,P0129,131,141
S001,P0129,140,141
S001,P0129,139,141
S001,P0129,119,141
S001,P0129,88,141
S001,P0129,137,141
S001,P0129,121,141
S001,P0129,74,141
S001,P0129,119,141
S001,P0129,125,141
S001,P0129,114,141
S001,P0129,87,141
S001,P0129,120,141
S001,P0129,90,141
S001,P0129,117,141
S001,P0129,117,141
S001,P0129,104,141
S001,P0129,128,141
S001,P0129,79,141
S001,P0129,63,141
S001,P0129,106,141
S001,P0129,106,141
S001,P0129,116,141
S001,P0129,110,141
S001,P0129,119,141
S001,P0129,106,141
S001,P0129,85,141
S001,P0129,81,141
S001,P0129,134,141
S001,P0129,98,141
S001,P0129,84,141
S001,P0129,59,141
S001,P0129,130,141
S001,P0129,115,141
S001,P0129,112,141
S001,P0129,97,141
S001,P0129,71,141
S001,P0129,97,141
S001,P0129,98,141
S001,P0129,128,141
S001,P0129,127,141
S001,P0129,120,141
S001,P0129,86,141
S001,P0129,129,141
S001,P0129,78,141
S001,P0129,52,141
S001,P0129,125,141
S001,P0129,102,141
S001,P0129,95,141
S001,P0129,128,141
S001,P0129,122,141
S001,P0129,109,141
S001,P0129,68,141
S001,P0129,81,141
S001,P0129,121,141
S001,P0129,58,141
S001,P0129,90,141
S001,P0129,125,141
S001,P0129,105,141
S001,P0129,115,141
S001,P0129,137,141
S001,P0129,120,141
S001,P0129,97,141
S001,P0129,111,141
S001,P0129,72,141
S001,P0129,126,141
S001,P0129,117,141
S001,P0129,100,141
S001,P0129,123,141
S001,P0129,90,141
S001,P0129,108,141
S001,P0129,138,141
S001,P0129,103,141
S001,P0129,112,141
S001,P0129,93,141
S001,P0129,109,141
S001,P0129,104,141
S001,P0129,50,141
S001,P0129,77,141
S001,P0129,109,141
S001,P0129,131,141
S001,P0129,131,141
S001,P0129,95,141
S001,P0129,111,141
S001,P0129,117,141
S001,P0129,85,141
S001,P0129,135,141
S001,P0129,127,141
S001,P0129,137,141
S001,P0129,113,141
S001,P0129,121,141
S001,P0129,105,141
S001,P0129,129,141
S001,P0129,121,141
S001,P0129,111,141
S001,P0129,105,141
S001,P0129,71,141
S001,P0129,82,141
S001,P0129,124,141
S001,P0129,126,141
S001,P0129,128,141
S001,P0129,115,141
S001,P0129,111,141
S001,P0129,129,141
S001,P0129,57,141
S001,P0129,111,141
S001,P0129,109,141
S001,P0129,71,141
S001,P0129,57,141
S001,P0129,120,141
S001,P0129,123,141
S001,P0129,108,141
S001,P0129,109,141
S001,P0129,114,141
S001,P0129,60,141
S001,P0129,129,141
S001,P0129,135,141
S001,P0129,88,141
S001,P0129,134,141
S001,P0129,122,141
S001,P0129,96,141
S001,P0129,113,141
S001,P0129,115,141
S001,P0129,140,141
S001,P0129,85,141
S001,P0129,40,141
S001,P0129,134,141
S001,P0129,140,141
S001,P0129,111,141
S001,P0129,136,141
S001,P0129,99,141
S001,P0129,114,141
S001,P0129,137,141
S001,P0129,98,141
S001,P0129,132,141
S001,P0129,128,141
S001,P0129,98,141
S001,P0129,64,141
S001,P0129,130,141
S001,P0129,89,141
S001,P0129,103,141
S001,P0129,110,141
S001,P0129,135,141
S001,P0129,58,141
S001,P0129,57,141
S001,P0129,81,141
S001,P0129,85,141
S001,P0129,133,141
S001,P0129,104,141
S001,P0129,136,141
S001,P0129,117,141
S001,P0129,92,141
S001,P0129,138,141
S001,P0129,107,141
S001,P0129,105,141
S001,P0129,129,141
S001,P0129,103,141
S001,P0129,65,141
S001,P0129,136,141
S001,P0129,134,141
S001,P0129,79,141
S001,P0129,72,141
S001,P0129,84,141
S001,P0129,30,141
S001,P0129,60,141
S001,P0129,87,141
S001,P0129,108,141
S001,P0129,136,141
S001,P0129,113,141
S001,P0129,92,141
S001,P0129,106,141
S001,P0129,103,141
S001,P0129,86,141
S001,P0129,115,141
S001,P0129,64,141
S001,P0129,128,141
S001,P0129,90,141
S001,P0129,90,141
S001,P0129,125,141
S001,P0129,125,141
S001,P0129,132,141
S001,P0129,58,141
S001,P0129,37,141
S001,P0129,116,141
S001,P0129,125,141
S001,P0129,114,141
S001,P0129,116,141
S001,P0129,77,141
S001,P0129,118,141
S001,P0129,119,141
S001,P0129,116,141
S001,P0129,121,141
S001,P0129,92,141
S001,P0129,128,141
S001,P0129,108,141
S001,P0129,118,141
S001,P0129,113,141
S001,P0129,132,141
S001,P0129,138,141
S001,P0129,135,141
S001,P0129,118,141
S001,P0129,103,141
S001,P0129,109,141
S001,P0129,140,141
S001,P0129,109,141
S001,P0129,98,141
S001,P0129,81,141
S001,P0129,131,141
S001,P0129,50,141
S001,P0129,106,141
S001,P0129,120,141
S001,P0129,98,141
S001,P0129,85,141
S001,P0129,139,141
S001,P0129,98,141
S001,P0129,120,141
S001,P0129,81,141
S001,P0129,102,141
S001,P0129,140,141
S001,P0129,83,141
S001,P0129,105,141
S001,P0129,125,141
S001,P0129,133,141
S001,P0129,84,141
S001,P0129,72,141
S001,P0129,128,141
S001,P0129,135,141
S001,P0129,73,141
S001,P0129,110,141
S001,P0129,115,141
S001,P0129,107,141
S001,P0129,140,141
S001,P0129,136,141
S001,P0129,104,141
S001,P0129,101,141
S001,P0129,101,141
S001,P0129,55,141
S001,P0129,60,141
S001,P0129,96,141
S001,P0129,130,141
S001,P0129,98,141
S001,P0129,91,141
S001,P0129,104,141
S001,P0129,86,141
S001,P0129,110,141
S001,P0129,105,141
S001,P0129,58,141
S001,P0129,99,141
S001,P0129,86,141
S001,P0129,95,141
S001,P0129,114,141
S001,P0129,121,141
S001,P0129,108,141
S001,P0129,133,141
S001,P0129,87,141
S001,P0129,92,141
S001,P0129,124,141
S001,P0129,110,141
S001,P0129,126,141
S001,P0129,79,141
S001,P0129,122,141
S001,P0129,119,141
S001,P0129,124,141
S001,P0129,87,141
S001,P0129,125,141
S001,P0129,140,141
S001,P0129,114,141
S001,P0129,99,141
S001,P0129,129,141
S001,P0129,80,141
S001,P0129,72,141
S001,P0129,73,141
S001,P0129,83,141
S001,P0129,136,141
S001,P0129,117,141
S001,P0129,140,141
S001,P0129,115,141
S001,P0129,101,141
S001,P0129,83,141
S001,P0129,85,141
S001,P0129,106,141
S001,P0129,85,141
S001,P0129,115,141
S001,P0129,135,141
S001,P0129,111,141
S001,P0129,88,141
S001,P0129,103,141
S001,P0129,123,141
S001,P0129,85,141
S001,P0129,123,141
S001,P0129,96,141
S001,P0129,96,141
S001,P0129,121,141
S001,P0129,129,141
S001,P0129,75,141
S001,P0129,124,141
S001,P0129,133,141
S001,P0129,71,141
S001,P0129,70,141
S001,P0129,69,141
S001,P0129,118,141
S001,P0129,84,141
S001,P0129,47,141
S001,P0129,140,141
S001,P0129,107,141
S001,P0129,131,141
S001,P0129,107,141
S001,P0129,110,141
S001,P0129,138,141
S001,P0129,123,141
S001,P0129,100,141
S001,P0129,55,141
S001,P0129,96,141
S001,P0129,59,141
S001,P0129,119,141
S001,P0129,129,141
S001,P0129,126,141
S001,P0129,87,141
S001,P0129,89,141
S001,P0129,127,141
S001,P0129,113,141
S001,P0129,84,141
S001,P0129,125,141
S001,P0129,81,141
S001,P0129,107,141
S001,P0129,91,141
S001,P0129,80,141
S001,P0129,110,141
S001,P0129,95,141
S001,P0129,137,141
S001,P0129,71,141
S001,P0129,120,141
S001,P0129,103,141
S001,P0129,135,141
S001,P0129,126,141
S001,P0129,102,141
S001,P0129,136,141
S001,P0129,109,141
S001,P0129,111,141
S001,P0129,100,141
S001,P0129,69,141
S001,P0129,114,141
S001,P0129,139,141
S001,P0129,130,141
S001,P0129,108,141
S001,P0129,126,141
S001,P0129,103,141
S001,P0129,88,141
S001,P0129,118,141
S001,P0129,79,141
S001,P0129,131,141
S001,P0129,130,141
S001,P0129,134,141
S001,P0129,63,141
S001,P0129,94,141
S001,P0129,122,141
S001,P0129,138,141
S001,P0129,112,141
S001,P0116,53,141
S001,P0116,137,141
S001,P0116,101,141
S001,P0116,98,141
S001,P0116,109,141
S001,P0116,96,141
S001,P0116,135,141
S001,P0116,113,141
S001,P0116,135,141
S001,P0116,133,141
S001,P0116,107,141
S001,P0116,120,141
S001,P0116,62,141
S001,P0116,101,141
S001,P0116,123,141
S001,P0116,126,141
S001,P0116,103,141
S001,P0116,97,141
S001,P0116,140,141
S001,P0116,124,141
S001,P0116,106,141
S001,P0116,138,141
S001,P0116,140,141
S001,P0116,121,141
S001,P0116,72,141
S001,P0116,79,141
S001,P0116,134,141
S001,P0116,127,141
S001,P0116,126,141
S001,P0116,97,141
S001,P0116,107,141
S001,P0116,100,141
S001,P0116,129,141
S001,P0116,123,141
S001,P0116,135,141
S001,P0116,92,141
S001,P0116,119,141
S001,P0116,116,141
S001,P0116,111,141
S001,P0116,93,141
S001,P0116,52,141
S001,P0116,122,141
S001,P0116,104,141
S001,P0116,103,141
S001,P0116,99,141
S001,P0116,105,141
S001,P0116,88,141
S001,P0116,115,141
S001,P0116,102,141
S001,P0116,116,141
S001,P0116,73,141
S001,P0116,72,141
S001,P0116,100,141
S001,P0116,124,141
S001,P0116,128,141
S001,P0116,114,141
S001,P0116,120,141
S001,P0116,133,141
S001,P0116,62,141
S001,P0116,106,141
S001,P0116,63,141
S001,P0116,101,141
S001,P0116,121,141
S001,P0116,106,141
S001,P0116,96,141
S001,P0116,98,141
S001,P0116,94,141
S001,P0116,126,141
S001,P0116,132,141
S001,P0116,60,141
S001,P0116,92,141
S001,P0116,127,141
S001,P0116,107,141
S001,P0116,119,141
S001,P0116,130,141
S001,P0116,116,141
S001,P0116,37,141
S001,P0116,122,141
S001,P0116,116,141
S001,P0116,135,141
S001,P0116,117,141
S001,P0116,116,141
S001,P0116,106,141
S001,P0116,98,141
S001,P0116,132,141
S001,P0116,124,141
S001,P0116,85,141
S001,P0116,96,141
S001,P0116,89,141
S001,P0116,113,141
S001,P0116,127,141
S001,P0116,138,141
S001,P0116,46,141
S001,P0116,128,141
S001,P0116,115,141
S001,P0116,124,141
S001,P0116,111,141
S001,P0116,134,141
S001,P0116,119,141
S001,P0116,93,141
S001,P0116,93,141
S001,P0116,140,141
S001,P0116,119,141
S001,P0116,120,141
S001,P0116,84,141
S001,P0116,135,141
S001,P0116,32,141
S001,P0116,130,141
S001,P0116,65,141
S001,P0116,124,141
S001,P0116,131,141
S001,P0116,79,141
S001,P0116,139,141
S001,P0116,100,141
S001,P0116,94,141
S001,P0116,109,141
S001,P0116,132,141
S001,P0116,117,141
S001,P0116,135,141
S001,P0116,89,141
S001,P0116,122,141
S001,P0116,107,141
S001,P0116,131,141
S001,P0116,132,141
S001,P0116,129,141
S001,P0116,105,141
S001,P0116,138,141
S001,P0116,119,141
S001,P0116,98,141
S001,P0116,140,141
S001,P0116,102,141
S001,P0116,82,141
S001,P0116,119,141
S001,P0116,102,141
S001,P0116,88,141
S001,P0116,64,141
S001,P0116,133,141
S001,P0116,63,141
S001,P0116,109,141
S001,P0116,135,141
S001,P0116,83,141
S001,P0116,124,141
S001,P0116,116,141
S001,P0116,25,141
S001,P0116,95,141
S001,P0116,123,141
S001,P0116,96,141
S001,P0116,50,141
S001,P0116,136,141
S001,P0116,133,141
S001,P0116,125,141
S001,P0116,99,141
S001,P0116,55,141
S001,P0116,78,141
S001,P0116,138,141
S001,P0116,103,141
S001,P0116,85,141
S001,P0116,124,141
S001,P0116,105,141
S001,P0116,77,141
S001,P0116,134,141
S001,P0116,134,141
S001,P0116,70,141
S001,P0116,51,141
S001,P0116,120,141
S001,P0116,101,141
S001,P0116,126,141
S001,P0116,81,141
S001,P0116,114,141
S001,P0116,140,141
S001,P0116,112,141
S001,P0116,117,141
S001,P0116,92,141
S001,P0116,106,141
S001,P0116,109,141
S001,P0116,106,141
S001,P0116,137,141
S001,P0116,90,141
S001,P0116,91,141
S001,P0116,78,141
S001,P0116,89,141
S001,P0116,107,141
S001,P0116,80,141
S001,P0116,127,141
S001,P0116,87,141
S001,P0116,69,141
S001,P0116,102,141
S001,P0116,129,141
S001,P0116,115,141
S001,P0116,109,141
S001,P0116,61,141
S001,P0116,136,141
S001,P0116,137,141
S001,P0116,122,141
S001,P0116,132,141
S001,P0116,123,141
S001,P0116,39,141
S001,P0116,128,141
S001,P0116,107,141
S001,P0116,103,141
S001,P0116,110,141
S001,P0116,103,141
S001,P0116,96,141
S001,P0116,130,141
S001,P0116,106,141
S001,P0116,88,141
S001,P0116,123,141
S001,P0116,119,141
S001,P0116,136,141
S001,P0116,87,141
S001,P0116,83,141
S001,P0116,129,141
S001,P0116,95,141
S001,P0116,56,141
S001,P0116,87,141
S001,P0116,101,141
S001,P0116,136,141
S001,P0116,133,141
S001,P0116,139,141
S001,P0116,79,141
S001,P0116,128,141
S001,P0116,101,141
S001,P0116,95,141
S001,P0116,102,141
S001,P0116,134,141
S001,P0116,123,141
S001,P0116,92,141
S001,P0116,131,141
S001,P0116,107,141
S001,P0116,113,141
S001,P0116,120,141
S001,P0116,134,141
S001,P0116,103,141
S001,P0116,103,141
S001,P0116,126,141
S001,P0116,81,141
S001,P0116,139,141
S001,P0116,100,141
S001,P0116,135,141
S001,P0116,66,141
S001,P0116,108,141
S001,P0116,110,141
S001,P0116,103,141
S001,P0116,121,141
S001,P0116,41,141
S001,P0116,121,141
S001,P0116,115,141
S001,P0116,131,141
S001,P0116,77,141
S001,P0116,98,141
S001,P0116,136,141
S001,P0116,137,141
S001,P0116,123,141
S001,P0116,92,141
S001,P0116,137,141
S001,P0116,137,141
S001,P0116,60,141
S001,P0116,86,141
S001,P0116,134,141
S001,P0116,140,141
S001,P0116,86,141
S001,P0116,125,141
S001,P0116,76,141
S001,P0116,101,141
S001,P0116,85,141
S001,P0116,84,141
S001,P0116,133,141
S001,P0116,137,141
S001,P0116,118,141
S001,P0116,99,141
S001,P0116,114,141
S001,P0116,98,141
S001,P0116,125,141
S001,P0116,131,141
S001,P0116,103,141
S001,P0116,117,141
S001,P0116,108,141
S001,P0116,131,141
S001,P0116,90,141
S001,P0116,127,141
S001,P0116,140,141
S001,P0116,120,141
S001,P0116,57,141
S001,P0116,65,141
S001,P0116,100,141
S001,P0116,78,141
S001,P0116,88,141
S001,P0116,102,141
S001,P0116,75,141
S001,P0116,118,141
S001,P0116,110,141
S001,P0116,103,141
S001,P0116,110,141
S001,P0116,96,141
S001,P0116,138,141
S001,P0116,90,141
S001,P0116,110,141
S001,P0116,73,141
S001,P0116,104,141
S001,P0116,104,141
S001,P0116,72,141
S001,P0116,129,141
S001,P0116,103,141
S001,P0116,140,141
S001,P0116,133,141
S001,P0116,79,141
S001,P0116,103,141
S001,P0116,123,141
S001,P0116,128,141
S001,P0116,102,141
S001,P0116,110,141
S001,P0116,121,141
S001,P0116,119,141
S001,P0116,132,141
S001,P0116,121,141
S001,P0116,124,141
S001,P0116,83,141
S001,P0116,118,141
S001,P0116,79,141
S001,P0116,37,141
S001,P0116,101,141
S001,P0116,130,141
S001,P0116,122,141
S001,P0116,132,141
S001,P0116,137,141
S001,P0116,69,141
S001,P0116,103,141
S001,P0116,91,141
S001,P0116,103,141
S001,P0116,88,141
S001,P0116,119,141
S001,P0116,109,141
S001,P0116,129,141
S001,P0116,55,141
S001,P0116,125,141
S001,P0116,124,141
S001,P0116,99,141
S001,P0116,99,141
S001,P0116,134,141
S001,P0116,88,141
S001,P0116,126,141
S001,P0070,99,130
S001,P0070,123,130
S001,P0070,69,130
S001,P0070,98,130
S001,P0070,72,130
S001,P0070,104,130
S001,P0070,129,130
S001,P0070,99,130
S001,P0070,108,130
S001,P0070,63,130
S001,P0070,123,130
S001,P0070,62,130
S001,P0070,103,130
S001,P0070,99,130
S001,P0070,119,130
S001,P0070,110,130
S001,P0070,92,130
S001,P0070,49,130
S001,P0070,112,130
S001,P0070,126,130
S001,P0070,118,130
S001,P0070,77,130
S001,P0070,81,130
S001,P0070,46,130
S001,P0070,81,130
S001,P0070,93,130
S001,P0070,77,130
S001,P0070,123,130
S001,P0070,78,130
S001,P0070,118,130
S001,P0070,82,130
S001,P0070,100,130
S001,P0070,122,130
S001,P0070,102,130
S001,P0070,88,130
S001,P0070,43,130
S001,P0070,34,130
S001,P0070,68,130
S001,P0070,102,130
S001,P0070,86,130
S001,P0070,81,130
S001,P0070,124,130
S001,P0070,111,130
S001,P0070,83,130
S001,P0070,91,130
S001,P0070,91,130
S001,P0070,101,130
S001,P0070,56,130
S001,P0070,104,130
S001,P0070,80,130
S001,P0070,66,130
S001,P0070,87,130
S001,P0070,93,130
S001,P0070,103,130
S001,P0070,116,130
S001,P0070,87,130
S001,P0070,123,130
S001,P0070,101,130
S001,P0070,115,130
S001,P0070,117,130
S001,P0070,53,130
S001,P0070,88,130
S001,P0070,120,130
S001,P0070,119,130
S001,P0070,100,130
S001,P0070,112,130
S001,P0070,66,130
S001,P0070,99,130
S001,P0070,97,130
S001,P0070,117,130
S001,P0070,88,130
S001,P0070,101,130
S001,P0070,124,130
S001,P0070,120,130
S001,P0070,110,130
S001,P0070,80,130
S001,P0070,110,130
S001,P0070,118,130
S001,P0070,50,130
S001,P0070,47,130
S001,P0070,96,130
S001,P0070,122,130
S001,P0070,109,130
S001,P0070,55,130
S001,P0070,117,130
S001,P0070,121,130
S001,P0070,125,130
S001,P0070,100,130
S001,P0070,127,130
S001,P0070,127,130
S001,P0070,114,130
S001,P0070,86,130
S001,P0070,126,130
S001,P0070,124,130
S001,P0070,100,130
S001,P0070,126,130
S001,P0070,114,130
S001,P0070,125,130
S001,P0070,105,130
S001,P0070,70,130
S001,P0070,118,130
S001,P0070,84,130
S001,P0070,85,130
S001,P0070,112,130
S001,P0070,97,130
S001,P0070,111,130
S001,P0070,114,130
S001,P0070,122,130
S001,P0070,87,130
S001,P0070,118,130
S001,P0070,103,130
S001,P0070,117,130
S001,P0070,129,130
S001,P0070,84,130
S001,P0070,62,130
S001,P0070,84,130
S001,P0070,106,130
S001,P0070,123,130
