ProductID,PDate,MovingAvgUnitsSold
P0016,2022-07-06,106.57
P0016,2022-07-06,109.86
P0016,2022-07-06,106.86
P0016,2022-07-06,102.14
P0016,2022-07-06,98.29
P0016,2022-07-07,96.29
P0016,2022-07-07,107.14
P0016,2022-07-07,99.29
P0016,2022-07-07,91.14
P0016,2022-07-07,91.57
P0016,2022-07-08,92.43
P0016,2022-07-08,96.86
P0016,2022-07-08,95.57
P0016,2022-07-08,93.14
P0016,2022-07-08,93.57
P0016,2022-07-09,97.14
P0016,2022-07-09,96.43
P0016,2022-07-09,106.29
P0016,2022-07-09,98.57
P0016,2022-07-09,94.86
P0016,2022-07-10,85.29
P0016,2022-07-10,93.57
P0016,2022-07-10,99.14
P0016,2022-07-10,98.14
P0016,2022-07-10,91.29
P0016,2022-07-11,98.43
P0016,2022-07-11,105.14
P0016,2022-07-11,111.43
P0016,2022-07-11,104.00
P0016,2022-07-11,97.57
P0016,2022-07-12,96.29
P0016,2022-07-12,111.29
P0016,2022-07-12,114.71
P0016,2022-07-12,121.71
P0016,2022-07-12,122.57
P0016,2022-07-13,124.57
P0016,2022-07-13,130.43
P0016,2022-07-13,131.14
P0016,2022-07-13,127.00
P0016,2022-07-13,116.86
P0016,2022-07-14,108.43
P0016,2022-07-14,105.00
P0016,2022-07-14,100.86
P0016,2022-07-14,112.43
P0016,2022-07-14,111.29
P0016,2022-07-15,97.57
P0016,2022-07-15,95.00
P0016,2022-07-15,100.00
P0016,2022-07-15,93.86
P0016,2022-07-15,100.29
P0016,2022-07-16,80.57
P0016,2022-07-16,83.43
P0016,2022-07-16,83.71
P0016,2022-07-16,83.86
P0016,2022-07-16,74.71
P0016,2022-07-17,80.29
P0016,2022-07-17,72.86
P0016,2022-07-17,76.14
P0016,2022-07-17,78.00
P0016,2022-07-17,83.43
P0016,2022-07-18,86.29
P0016,2022-07-18,85.71
P0016,2022-07-18,81.86
P0016,2022-07-18,82.43
P0016,2022-07-18,85.29
P0016,2022-07-19,85.00
P0016,2022-07-19,83.57
P0016,2022-07-19,82.43
P0016,2022-07-19,79.86
P0016,2022-07-19,87.86
P0016,2022-07-20,89.00
P0016,2022-07-20,84.43
P0016,2022-07-20,81.14
P0016,2022-07-20,78.29
P0016,2022-07-20,82.57
P0016,2022-07-21,85.86
P0016,2022-07-21,72.57
P0016,2022-07-21,63.00
P0016,2022-07-21,69.57
P0016,2022-07-21,70.14
P0016,2022-07-22,80.29
P0016,2022-07-22,81.43
P0016,2022-07-22,82.14
P0016,2022-07-22,82.43
P0016,2022-07-22,87.71
P0016,2022-07-23,88.86
P0016,2022-07-23,93.71
P0016,2022-07-23,81.71
P0016,2022-07-23,76.14
P0016,2022-07-23,72.29
P0016,2022-07-24,73.57
P0016,2022-07-24,82.14
P0016,2022-07-24,80.14
P0016,2022-07-24,80.86
P0016,2022-07-24,92.00
P0016,2022-07-25,95.14
P0016,2022-07-25,116.14
P0016,2022-07-25,113.71
P0016,2022-07-25,106.57
P0016,2022-07-25,110.14
P0016,2022-07-26,107.71
P0016,2022-07-26,97.71
P0016,2022-07-26,99.43
P0016,2022-07-26,88.86
P0016,2022-07-26,106.29
P0016,2022-07-27,106.14
P0016,2022-07-27,101.57
P0016,2022-07-27,95.43
P0016,2022-07-27,103.14
P0016,2022-07-27,102.00
P0016,2022-07-28,102.71
P0016,2022-07-28,93.43
P0016,2022-07-28,98.14
P0016,2022-07-28,96.86
P0016,2022-07-28,97.43
P0016,2022-07-29,90.00
P0016,2022-07-29,89.71
P0016,2022-07-29,87.29
P0016,2022-07-29,88.57
P0016,2022-07-29,85.43
P0016,2022-07-30,87.71
P0016,2022-07-30,85.86
P0016,2022-07-30,91.00
P0016,2022-07-30,90.57
P0016,2022-07-30,83.71
P0016,2022-07-31,81.00
P0016,2022-07-31,73.71
P0016,2022-07-31,79.29
P0016,2022-07-31,86.86
P0016,2022-07-31,85.29
P0016,2022-08-01,80.43
P0016,2022-08-01,77.71
P0016,2022-08-01,73.00
P0016,2022-08-01,80.14
P0016,2022-08-01,73.29
P0016,2022-08-02,73.43
P0016,2022-08-02,78.00
P0016,2022-08-02,75.43
P0016,2022-08-02,79.71
P0016,2022-08-02,89.29
P0016,2022-08-03,78.14
P0016,2022-08-03,83.29
P0016,2022-08-03,80.43
P0016,2022-08-03,80.43
P0016,2022-08-03,82.86
P0016,2022-08-04,84.71
P0016,2022-08-04,83.43
P0016,2022-08-04,96.86
P0016,2022-08-04,92.86
P0016,2022-08-04,90.29
P0016,2022-08-05,92.14
P0016,2022-08-05,95.14
P0016,2022-08-05,97.86
P0016,2022-08-05,102.43
P0016,2022-08-05,99.71
P0016,2022-08-06,92.57
P0016,2022-08-06,98.00
P0016,2022-08-06,88.57
P0016,2022-08-06,88.43
P0016,2022-08-06,94.86
P0016,2022-08-07,91.86
P0016,2022-08-07,95.86
P0016,2022-08-07,101.57
P0016,2022-08-07,102.57
P0016,2022-08-07,104.71
P0016,2022-08-08,112.29
P0016,2022-08-08,105.43
P0016,2022-08-08,95.86
P0016,2022-08-08,98.86
P0016,2022-08-08,99.00
P0016,2022-08-09,99.00
P0016,2022-08-09,105.71
P0016,2022-08-09,102.29
P0016,2022-08-09,99.29
P0016,2022-08-09,104.14
P0016,2022-08-10,97.14
P0016,2022-08-10,102.29
P0016,2022-08-10,93.57
P0016,2022-08-10,89.71
P0016,2022-08-10,82.86
P0016,2022-08-11,77.14
P0016,2022-08-11,81.29
P0016,2022-08-11,84.43
P0016,2022-08-11,85.29
P0016,2022-08-11,91.86
P0016,2022-08-12,86.43
P0016,2022-08-12,94.71
P0016,2022-08-12,100.14
P0016,2022-08-12,101.57
P0016,2022-08-12,94.86
P0016,2022-08-13,81.00
P0016,2022-08-13,78.29
P0016,2022-08-13,79.43
P0016,2022-08-13,75.57
P0016,2022-08-13,69.57
P0016,2022-08-14,65.29
P0016,2022-08-14,74.71
P0016,2022-08-14,74.57
P0016,2022-08-14,77.57
P0016,2022-08-14,88.14
P0016,2022-08-15,83.43
P0016,2022-08-15,93.86
P0016,2022-08-15,94.00
P0016,2022-08-15,83.71
P0016,2022-08-15,92.29
P0016,2022-08-16,93.29
P0016,2022-08-16,98.57
P0016,2022-08-16,110.14
P0016,2022-08-16,106.57
P0016,2022-08-16,101.14
P0016,2022-08-17,107.00
P0016,2022-08-17,108.00
P0016,2022-08-17,94.29
P0016,2022-08-17,81.71
P0016,2022-08-17,82.43
P0016,2022-08-18,82.14
P0016,2022-08-18,84.43
P0016,2022-08-18,81.14
P0016,2022-08-18,80.43
P0016,2022-08-18,95.71
P0016,2022-08-19,100.57
P0016,2022-08-19,92.57
P0016,2022-08-19,95.14
P0016,2022-08-19,102.57
P0016,2022-08-19,106.86
P0016,2022-08-20,107.29
P0016,2022-08-20,107.86
P0016,2022-08-20,97.14
P0016,2022-08-20,103.29
P0016,2022-08-20,98.14
P0016,2022-08-21,97.29
P0016,2022-08-21,88.71
P0016,2022-08-21,91.86
P0016,2022-08-21,85.43
P0016,2022-08-21,103.43
P0016,2022-08-22,104.43
P0016,2022-08-22,108.00
P0016,2022-08-22,105.29
P0016,2022-08-22,109.29
P0016,2022-08-22,107.00
P0016,2022-08-23,112.57
P0016,2022-08-23,107.29
P0016,2022-08-23,103.00
P0016,2022-08-23,93.00
P0016,2022-08-23,93.14
P0016,2022-08-24,98.29
P0016,2022-08-24,96.14
P0016,2022-08-24,92.86
P0016,2022-08-24,84.71
P0016,2022-08-24,75.00
P0016,2022-08-25,72.86
P0016,2022-08-25,69.71
P0016,2022-08-25,70.86
P0016,2022-08-25,62.86
P0016,2022-08-25,59.00
P0016,2022-08-26,65.57
P0016,2022-08-26,72.43
P0016,2022-08-26,79.71
P0016,2022-08-26,83.00
P0016,2022-08-26,81.29
P0016,2022-08-27,83.14
P0016,2022-08-27,82.14
P0016,2022-08-27,75.00
P0016,2022-08-27,82.14
P0016,2022-08-27,86.29
P0016,2022-08-28,96.29
P0016,2022-08-28,85.86
P0016,2022-08-28,89.57
P0016,2022-08-28,95.14
P0016,2022-08-28,91.71
P0016,2022-08-29,91.57
P0016,2022-08-29,87.43
P0016,2022-08-29,74.71
P0016,2022-08-29,77.00
P0016,2022-08-29,76.43
P0016,2022-08-30,70.86
P0016,2022-08-30,85.43
P0016,2022-08-30,83.71
P0016,2022-08-30,83.86
P0016,2022-08-30,94.43
P0016,2022-08-31,100.00
P0016,2022-08-31,108.43
P0016,2022-08-31,108.71
P0016,2022-08-31,105.00
P0016,2022-08-31,106.29
P0016,2022-09-01,105.43
P0016,2022-09-01,96.71
P0016,2022-09-01,94.86
P0016,2022-09-01,95.29
P0016,2022-09-01,92.29
P0016,2022-09-02,91.29
P0016,2022-09-02,89.43
P0016,2022-09-02,89.29
P0016,2022-09-02,91.57
P0016,2022-09-02,91.43
P0016,2022-09-03,84.00
P0016,2022-09-03,89.57
P0016,2022-09-03,90.57
P0016,2022-09-03,94.43
P0016,2022-09-03,104.29
P0016,2022-09-04,104.86
P0016,2022-09-04,107.43
P0016,2022-09-04,104.14
P0016,2022-09-04,100.57
P0016,2022-09-04,96.86
P0016,2022-09-05,90.71
P0016,2022-09-05,85.57
P0016,2022-09-05,85.43
P0016,2022-09-05,85.43
P0016,2022-09-05,89.43
P0016,2022-09-06,99.86
P0016,2022-09-06,98.71
P0016,2022-09-06,101.00
P0016,2022-09-06,97.43
P0016,2022-09-06,98.00
P0016,2022-09-07,91.29
P0016,2022-09-07,95.29
P0016,2022-09-07,89.14
P0016,2022-09-07,90.00
P0016,2022-09-07,92.43
P0016,2022-09-08,100.43
P0016,2022-09-08,111.00
P0016,2022-09-08,115.86
P0016,2022-09-08,112.86
P0016,2022-09-08,115.43
P0016,2022-09-09,128.43
P0016,2022-09-09,113.86
P0016,2022-09-09,114.57
P0016,2022-09-09,105.14
P0016,2022-09-09,115.43
P0016,2022-09-10,112.86
P0016,2022-09-10,108.43
P0016,2022-09-10,97.43
P0016,2022-09-10,99.86
P0016,2022-09-10,94.29
P0016,2022-09-11,87.71
P0016,2022-09-11,70.14
P0016,2022-09-11,83.71
P0016,2022-09-11,83.14
P0016,2022-09-11,77.57
P0016,2022-09-12,84.43
P0016,2022-09-12,80.57
P0016,2022-09-12,92.00
P0016,2022-09-12,92.86
P0016,2022-09-12,84.71
P0016,2022-09-13,84.00
P0016,2022-09-13,97.86
P0016,2022-09-13,96.86
P0016,2022-09-13,105.14
P0016,2022-09-13,109.86
P0016,2022-09-14,120.57
P0016,2022-09-14,108.43
P0016,2022-09-14,112.71
P0016,2022-09-14,99.43
P0016,2022-09-14,96.71
P0016,2022-09-15,93.57
P0016,2022-09-15,82.14
P0016,2022-09-15,80.14
P0016,2022-09-15,81.71
P0016,2022-09-15,78.86
P0016,2022-09-16,80.86
P0016,2022-09-16,84.00
P0016,2022-09-16,91.29
P0016,2022-09-16,82.14
P0016,2022-09-16,85.00
P0016,2022-09-17,93.14
P0016,2022-09-17,91.14
P0016,2022-09-17,100.29
P0016,2022-09-17,100.29
P0016,2022-09-17,91.29
P0016,2022-09-18,105.86
P0016,2022-09-18,102.14
P0016,2022-09-18,100.14
P0016,2022-09-18,110.57
P0016,2022-09-18,108.29
P0016,2022-09-19,103.00
P0016,2022-09-19,104.14
P0016,2022-09-19,110.43
P0016,2022-09-19,115.00
P0016,2022-09-19,110.14
P0016,2022-09-20,100.71
P0016,2022-09-20,89.71
P0016,2022-09-20,94.29
P0016,2022-09-20,91.00
P0016,2022-09-20,85.14
P0016,2022-09-21,75.14
P0016,2022-09-21,75.57
P0016,2022-09-21,88.57
P0016,2022-09-21,97.14
P0016,2022-09-21,93.00
P0016,2022-09-22,98.29
P0016,2022-09-22,90.29
P0016,2022-09-22,98.57
P0016,2022-09-22,109.43
P0016,2022-09-22,101.86
P0016,2022-09-23,96.00
P0016,2022-09-23,96.00
P0016,2022-09-23,97.29
P0016,2022-09-23,95.00
P0016,2022-09-23,89.43
P0016,2022-09-24,75.71
P0016,2022-09-24,66.29
P0016,2022-09-24,64.43
P0016,2022-09-24,65.57
P0016,2022-09-24,60.00
P0016,2022-09-25,56.57
P0016,2022-09-25,67.29
P0016,2022-09-25,74.00
P0016,2022-09-25,75.14
P0016,2022-09-25,77.57
P0016,2022-09-26,83.43
P0016,2022-09-26,93.29
P0016,2022-09-26,95.86
P0016,2022-09-26,81.29
P0016,2022-09-26,78.14
P0016,2022-09-27,79.14
P0016,2022-09-27,81.57
P0016,2022-09-27,84.14
P0016,2022-09-27,69.86
P0016,2022-09-27,78.29
P0016,2022-09-28,90.43
P0016,2022-09-28,98.43
P0016,2022-09-28,103.57
P0016,2022-09-28,100.43
P0016,2022-09-28,96.14
P0016,2022-09-29,105.00
P0016,2022-09-29,101.57
P0016,2022-09-29,103.14
P0016,2022-09-29,100.14
P0016,2022-09-29,97.86
P0016,2022-09-30,90.86
P0016,2022-09-30,91.00
P0016,2022-09-30,89.57
P0016,2022-09-30,93.57
P0016,2022-09-30,83.71
P0016,2022-10-01,81.86
P0016,2022-10-01,76.86
P0016,2022-10-01,94.71
P0016,2022-10-01,96.86
P0016,2022-10-01,95.14
P0016,2022-10-02,92.14
P0016,2022-10-02,106.57
P0016,2022-10-02,110.57
P0016,2022-10-02,114.14
P0016,2022-10-02,100.14
P0016,2022-10-03,95.71
P0016,2022-10-03,93.43
P0016,2022-10-03,92.86
P0016,2022-10-03,77.14
P0016,2022-10-03,73.00
P0016,2022-10-04,74.86
P0016,2022-10-04,89.71
P0016,2022-10-04,91.57
P0016,2022-10-04,94.14
P0016,2022-10-04,93.43
P0016,2022-10-05,96.29
P0016,2022-10-05,94.43
P0016,2022-10-05,102.57
P0016,2022-10-05,88.14
P0016,2022-10-05,96.57
P0016,2022-10-06,95.00
P0016,2022-10-06,92.71
P0016,2022-10-06,91.86
P0016,2022-10-06,89.14
P0016,2022-10-06,91.43
P0016,2022-10-07,94.57
P0016,2022-10-07,86.00
P0016,2022-10-07,85.00
P0016,2022-10-07,82.57
P0016,2022-10-07,83.00
P0016,2022-10-08,88.29
P0016,2022-10-08,80.14
P0016,2022-10-08,88.86
P0016,2022-10-08,92.14
P0016,2022-10-08,96.43
P0016,2022-10-09,101.29
P0016,2022-10-09,98.29
P0016,2022-10-09,100.86
P0016,2022-10-09,98.00
P0016,2022-10-09,88.86
P0016,2022-10-10,79.00
P0016,2022-10-10,85.86
P0016,2022-10-10,80.43
P0016,2022-10-10,77.57
P0016,2022-10-10,81.29
P0016,2022-10-11,85.43
P0016,2022-10-11,83.29
P0016,2022-10-11,85.71
P0016,2022-10-11,79.57
P0016,2022-10-11,82.86
P0016,2022-10-12,88.86
P0016,2022-10-12,79.00
P0016,2022-10-12,77.86
P0016,2022-10-12,82.86
P0016,2022-10-12,83.57
P0016,2022-10-13,86.57
P0016,2022-10-13,81.00
P0016,2022-10-13,84.57
P0016,2022-10-13,90.86
P0016,2022-10-13,92.14
P0016,2022-10-14,93.14
P0016,2022-10-14,102.00
P0016,2022-10-14,94.86
P0016,2022-10-14,99.43
P0016,2022-10-14,96.00
P0016,2022-10-15,86.71
P0016,2022-10-15,82.29
P0016,2022-10-15,79.71
P0016,2022-10-15,72.29
P0016,2022-10-15,75.57
P0016,2022-10-16,79.00
P0016,2022-10-16,79.43
P0016,2022-10-16,86.86
P0016,2022-10-16,87.29
P0016,2022-10-16,93.14
P0016,2022-10-17,92.29
P0016,2022-10-17,88.29
P0016,2022-10-17,86.43
P0016,2022-10-17,89.29
P0016,2022-10-17,91.29
P0016,2022-10-18,94.86
P0016,2022-10-18,97.14
P0016,2022-10-18,102.57
P0016,2022-10-18,99.29
P0016,2022-10-18,100.43
P0016,2022-10-19,102.29
P0016,2022-10-19,100.57
P0016,2022-10-19,99.29
P0016,2022-10-19,91.29
P0016,2022-10-19,89.86
P0016,2022-10-20,99.86
P0016,2022-10-20,105.14
P0016,2022-10-20,98.29
P0016,2022-10-20,93.43
P0016,2022-10-20,93.29
P0016,2022-10-21,90.14
P0016,2022-10-21,93.29
P0016,2022-10-21,90.57
P0016,2022-10-21,87.29
P0016,2022-10-21,90.86
P0016,2022-10-22,97.86
P0016,2022-10-22,96.57
P0016,2022-10-22,103.29
P0016,2022-10-22,103.43
P0016,2022-10-22,105.57
P0016,2022-10-23,104.71
P0016,2022-10-23,109.00
P0016,2022-10-23,112.57
P0016,2022-10-23,112.86
P0016,2022-10-23,109.86
P0016,2022-10-24,100.86
P0016,2022-10-24,98.57
P0016,2022-10-24,96.00
P0016,2022-10-24,87.43
P0016,2022-10-24,83.00
P0016,2022-10-25,83.00
P0016,2022-10-25,82.43
P0016,2022-10-25,90.43
P0016,2022-10-25,86.29
P0016,2022-10-25,84.57
P0016,2022-10-26,90.00
P0016,2022-10-26,91.43
P0016,2022-10-26,93.57
P0016,2022-10-26,103.43
P0016,2022-10-26,97.86
P0016,2022-10-27,97.14
P0016,2022-10-27,104.14
P0016,2022-10-27,97.43
P0016,2022-10-27,90.14
P0016,2022-10-27,84.57
P0016,2022-10-28,69.86
P0016,2022-10-28,72.00
P0016,2022-10-28,76.86
P0016,2022-10-28,70.86
P0016,2022-10-28,72.71
P0016,2022-10-29,71.71
P0016,2022-10-29,74.29
P0016,2022-10-29,82.43
P0016,2022-10-29,87.71
P0016,2022-10-29,86.71
P0016,2022-10-30,98.86
P0016,2022-10-30,95.57
P0016,2022-10-30,93.43
P0016,2022-10-30,88.43
P0016,2022-10-30,83.86
P0016,2022-10-31,82.29
P0016,2022-10-31,86.43
P0016,2022-10-31,75.71
P0016,2022-10-31,74.86
P0016,2022-10-31,80.57
P0016,2022-11-01,93.43
P0016,2022-11-01,99.71
P0016,2022-11-01,105.29
P0016,2022-11-01,100.14
P0016,2022-11-01,103.71
P0016,2022-11-02,123.71
P0016,2022-11-02,133.57
P0016,2022-11-02,134.14
P0016,2022-11-02,143.71
P0016,2022-11-02,138.14
P0016,2022-11-03,145.29
P0016,2022-11-03,146.00
P0016,2022-11-03,142.86
P0016,2022-11-03,135.00
P0016,2022-11-03,133.29
P0016,2022-11-04,128.29
P0016,2022-11-04,141.86
P0016,2022-11-04,139.29
P0016,2022-11-04,140.43
P0016,2022-11-04,133.57
P0016,2022-11-05,136.86
P0016,2022-11-05,141.00
P0016,2022-11-05,135.14
P0016,2022-11-05,118.14
P0016,2022-11-05,127.14
P0016,2022-11-06,141.00
P0016,2022-11-06,150.14
P0016,2022-11-06,144.29
P0016,2022-11-06,143.29
P0016,2022-11-06,138.43
P0016,2022-11-07,137.43
P0016,2022-11-07,133.00
P0016,2022-11-07,118.86
P0016,2022-11-07,106.57
P0016,2022-11-07,123.00
P0016,2022-11-08,121.71
P0016,2022-11-08,125.00
P0016,2022-11-08,132.86
P0016,2022-11-08,138.00
P0016,2022-11-08,141.86
P0016,2022-11-09,156.71
P0016,2022-11-09,147.00
P0016,2022-11-09,147.00
P0016,2022-11-09,137.29
P0016,2022-11-09,140.71
P0016,2022-11-10,127.29
P0016,2022-11-10,128.86
P0016,2022-11-10,130.86
P0016,2022-11-10,116.86
P0016,2022-11-10,96.71
P0016,2022-11-11,109.00
P0016,2022-11-11,106.86
P0016,2022-11-11,111.43
P0016,2022-11-11,115.29
P0016,2022-11-11,98.14
P0016,2022-11-12,122.86
P0016,2022-11-12,137.86
P0016,2022-11-12,128.29
P0016,2022-11-12,116.71
P0016,2022-11-12,111.86
P0016,2022-11-13,101.14
P0016,2022-11-13,119.00
P0016,2022-11-13,111.57
P0016,2022-11-13,130.00
P0016,2022-11-13,133.14
P0016,2022-11-14,143.00
P0016,2022-11-14,141.14
P0016,2022-11-14,144.14
P0016,2022-11-14,134.29
P0016,2022-11-14,138.43
P0016,2022-11-15,124.86
P0016,2022-11-15,125.86
P0016,2022-11-15,126.29
P0016,2022-11-15,134.00
P0016,2022-11-15,134.43
P0016,2022-11-16,143.57
P0016,2022-11-16,132.57
P0016,2022-11-16,129.86
P0016,2022-11-16,140.14
P0016,2022-11-16,131.43
P0016,2022-11-17,135.57
P0016,2022-11-17,136.43
P0016,2022-11-17,125.43
P0016,2022-11-17,130.00
P0016,2022-11-17,136.29
P0016,2022-11-18,129.57
P0016,2022-11-18,134.43
P0016,2022-11-18,130.14
P0016,2022-11-18,128.00
P0016,2022-11-18,137.29
P0016,2022-11-19,141.00
P0016,2022-11-19,140.86
P0016,2022-11-19,139.00
P0016,2022-11-19,143.00
P0016,2022-11-19,144.71
P0016,2022-11-20,149.00
P0016,2022-11-20,138.29
P0016,2022-11-20,123.00
P0016,2022-11-20,128.14
P0016,2022-11-20,127.29
P0016,2022-11-21,125.14
P0016,2022-11-21,117.57
P0016,2022-11-21,112.29
P0016,2022-11-21,103.00
P0016,2022-11-21,131.57
P0016,2022-11-22,121.43
P0016,2022-11-22,129.86
P0016,2022-11-22,128.86
P0016,2022-11-22,130.71
P0016,2022-11-22,144.00
P0016,2022-11-23,163.14
P0016,2022-11-23,156.29
P0016,2022-11-23,152.14
P0016,2022-11-23,141.86
P0016,2022-11-23,141.43
P0016,2022-11-24,137.00
P0016,2022-11-24,121.71
P0016,2022-11-24,116.71
P0016,2022-11-24,113.71
P0016,2022-11-24,133.43
P0016,2022-11-25,137.00
P0016,2022-11-25,140.14
P0016,2022-11-25,140.43
P0016,2022-11-25,141.86
P0016,2022-11-25,146.14
P0016,2022-11-26,130.00
P0016,2022-11-26,107.43
P0016,2022-11-26,104.29
P0016,2022-11-26,99.57
P0016,2022-11-26,111.71
P0016,2022-11-27,102.43
P0016,2022-11-27,100.43
P0016,2022-11-27,98.57
P0016,2022-11-27,103.29
P0016,2022-11-27,110.14
P0016,2022-11-28,111.71
P0016,2022-11-28,107.71
P0016,2022-11-28,111.71
P0016,2022-11-28,107.29
P0016,2022-11-28,122.57
P0016,2022-11-29,121.00
P0016,2022-11-29,108.57
P0016,2022-11-29,110.43
P0016,2022-11-29,109.71
P0016,2022-11-29,114.86
P0016,2022-11-30,121.57
P0016,2022-11-30,117.71
P0016,2022-11-30,119.71
P0016,2022-11-30,131.71
P0016,2022-11-30,133.86
P0016,2022-12-01,140.71
P0016,2022-12-01,139.00
P0016,2022-12-01,132.43
P0016,2022-12-01,137.00
P0016,2022-12-01,127.57
P0016,2022-12-02,121.14
P0016,2022-12-02,114.00
P0016,2022-12-02,101.29
P0016,2022-12-02,109.71
P0016,2022-12-02,105.57
P0016,2022-12-03,92.86
P0016,2022-12-03,107.00
P0016,2022-12-03,117.86
P0016,2022-12-03,134.57
P0016,2022-12-03,138.57
P0016,2022-12-04,144.00
P0016,2022-12-04,151.86
P0016,2022-12-04,156.57
P0016,2022-12-04,163.71
P0016,2022-12-04,166.86
P0016,2022-12-05,143.29
P0016,2022-12-05,160.14
P0016,2022-12-05,154.43
P0016,2022-12-05,154.43
P0016,2022-12-05,157.14
P0016,2022-12-06,154.29
P0016,2022-12-06,153.71
P0016,2022-12-06,165.14
P0016,2022-12-06,151.14
P0016,2022-12-06,144.14
P0016,2022-12-07,142.43
P0016,2022-12-07,151.43
P0016,2022-12-07,138.43
P0016,2022-12-07,133.00
P0016,2022-12-07,134.29
P0016,2022-12-08,126.14
P0016,2022-12-08,125.43
P0016,2022-12-08,118.00
P0016,2022-12-08,108.43
P0016,2022-12-08,115.00
P0016,2022-12-09,117.43
P0016,2022-12-09,105.00
P0016,2022-12-09,118.86
P0016,2022-12-09,114.00
P0016,2022-12-09,128.29
P0016,2022-12-10,137.57
P0016,2022-12-10,134.86
P0016,2022-12-10,124.86
P0016,2022-12-10,133.14
P0016,2022-12-10,126.14
P0016,2022-12-11,128.00
P0016,2022-12-11,107.14
P0016,2022-12-11,95.43
P0016,2022-12-11,95.57
P0016,2022-12-11,101.43
P0016,2022-12-12,117.71
P0016,2022-12-12,118.43
P0016,2022-12-12,120.86
P0016,2022-12-12,120.29
P0016,2022-12-12,111.14
P0016,2022-12-13,108.29
P0016,2022-12-13,103.71
P0016,2022-12-13,87.57
P0016,2022-12-13,85.00
P0016,2022-12-13,83.71
P0016,2022-12-14,94.29
P0016,2022-12-14,123.71
P0016,2022-12-14,131.14
P0016,2022-12-14,136.71
P0016,2022-12-14,146.43
P0016,2022-12-15,153.86
P0016,2022-12-15,156.00
P0016,2022-12-15,157.14
P0016,2022-12-15,142.43
P0016,2022-12-15,133.43
P0016,2022-12-16,137.29
P0016,2022-12-16,122.00
P0016,2022-12-16,123.14
P0016,2022-12-16,133.71
P0016,2022-12-16,132.14
P0016,2022-12-17,129.00
P0016,2022-12-17,140.00
P0016,2022-12-17,141.00
P0016,2022-12-17,149.14
P0016,2022-12-17,143.57
P0016,2022-12-18,134.14
P0016,2022-12-18,122.43
P0016,2022-12-18,126.29
P0016,2022-12-18,120.71
P0016,2022-12-18,123.43
P0016,2022-12-19,120.00
P0016,2022-12-19,116.14
P0016,2022-12-19,109.00
P0016,2022-12-19,120.29
P0016,2022-12-19,115.57
P0016,2022-12-20,111.43
P0016,2022-12-20,111.86
P0016,2022-12-20,116.14
P0016,2022-12-20,115.00
P0016,2022-12-20,131.43
P0016,2022-12-21,121.14
P0016,2022-12-21,123.43
P0016,2022-12-21,117.86
P0016,2022-12-21,118.14
P0016,2022-12-21,121.43
P0016,2022-12-22,121.86
P0016,2022-12-22,110.14
P0016,2022-12-22,126.29
P0016,2022-12-22,128.00
P0016,2022-12-22,136.43
P0016,2022-12-23,127.57
P0016,2022-12-23,118.29
P0016,2022-12-23,131.43
P0016,2022-12-23,122.14
P0016,2022-12-23,123.00
P0016,2022-12-24,125.00
P0016,2022-12-24,121.71
P0016,2022-12-24,123.86
P0016,2022-12-24,135.86
P0016,2022-12-24,141.14
P0016,2022-12-25,152.57
P0016,2022-12-25,145.86
P0016,2022-12-25,130.43
P0016,2022-12-25,142.43
P0016,2022-12-25,146.57
P0016,2022-12-26,140.43
P0016,2022-12-26,125.14
P0016,2022-12-26,128.29
P0016,2022-12-26,134.43
P0016,2022-12-26,140.71
P0016,2022-12-27,135.00
P0016,2022-12-27,135.14
P0016,2022-12-27,130.00
P0016,2022-12-27,117.71
P0016,2022-12-27,121.71
P0016,2022-12-28,113.71
P0016,2022-12-28,111.14
P0016,2022-12-28,110.14
P0016,2022-12-28,103.86
P0016,2022-12-28,110.71
P0016,2022-12-29,152.71
P0016,2022-12-29,144.14
P0016,2022-12-29,149.14
P0016,2022-12-29,159.71
P0016,2022-12-29,165.14
P0016,2022-12-30,162.00
P0016,2022-12-30,163.43
P0016,2022-12-30,130.43
P0016,2022-12-30,142.00
P0016,2022-12-30,124.86
P0016,2022-12-31,119.43
P0016,2022-12-31,123.86
P0016,2022-12-31,126.14
P0016,2022-12-31,118.71
P0016,2022-12-31,132.00
P0016,2023-01-01,133.29
P0016,2023-01-01,146.71
P0016,2023-01-01,143.86
P0016,2023-01-01,131.57
P0016,2023-01-01,144.14
P0016,2023-01-02,141.00
P0016,2023-01-02,129.00
P0016,2023-01-02,118.29
P0016,2023-01-02,122.71
P0016,2023-01-02,122.57
P0016,2023-01-03,128.57
P0016,2023-01-03,120.29
